0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8869	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0471	0.0002	0.0561	0.0065	0.0000	0.0000	0.0000	0.0006	0.0000	0.0000	0.0012	0.0002	0.0000
0.0000	0.0001	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.0009	0.0000	0.0000	0.0088	0.8803	0.0007	0.0001	0.0000	0.0000	0.0012	0.0009	0.0000	0.0486	0.0000	0.0327	0.0125	0.0012	0.0000	0.0003	0.0016	0.0000	0.0000	0.0067	0.0000	0.0009
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0106	0.0000	0.0000	0.0000	0.0426	0.0000	0.0000	0.1489	0.0851	0.0000	0.0000	0.0000	0.0000	0.0319	0.0000	0.3936	0.0000	0.0851	0.0000	0.0319	0.0000	0.0000	0.0106	0.0000	0.0000	0.0000	0.0000	0.1596
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0135	0.0000	0.8784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0135	0.0135	0.0541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9999	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0408	0.0000	0.0000	0.0000	0.3673	0.1020	0.0000	0.0000	0.0816	0.0000	0.0408	0.0000	0.2857	0.0000	0.0204	0.0000	0.0408	0.0000	0.0204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0562	0.0000	0.0000	0.0000	0.0000	0.7865	0.0000	0.0000	0.0112	0.0000	0.1461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0036	0.0000	0.0399	0.0000	0.0000	0.0000	0.0000	0.6594	0.0000	0.1739	0.0000	0.0362	0.0000	0.0399	0.0000	0.0000	0.0072	0.0000	0.0000	0.0036	0.0072	0.0290
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8737	0.0126	0.0000	0.0025	0.0000	0.0000	0.0960	0.0000	0.0000	0.0000	0.0000	0.0152	0.0000	0.0000
0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0962	0.0179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.7967	0.0003	0.0626	0.0064	0.0010	0.0000	0.0006	0.0038	0.0000	0.0000	0.0112	0.0000	0.0000
