0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.9900	0.0000	0.0000	0.0000	0.0000	0.0083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0826	0.0596	0.0000	0.0000	0.0000	0.0138	0.0000	0.0000	0.0000	0.2890	0.0000	0.0917	0.2018	0.0046	0.0046	0.0000	0.0000	0.0505	0.0000	0.0046	0.0000	0.0826	0.0000	0.0229	0.0000	0.0000	0.0000	0.0046	0.0734	0.0000	0.0138	0.0000	0.0000
0.0000	0.0062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0123	0.0000	0.0000	0.9506	0.0062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0087	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7599	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2256	0.0010	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0029	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0133	0.0139	0.0012	0.0000	0.0067	0.0012	0.0000	0.0000	0.0000	0.0006	0.0000	0.0097	0.8608	0.0000	0.0006	0.0012	0.0006	0.0127	0.0000	0.0006	0.0109	0.0248	0.0097	0.0024	0.0018	0.0012	0.0000	0.0030	0.0151	0.0000	0.0079	0.0000	0.0000
0.0000	0.0000	0.0000	0.0513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0128	0.0000	0.0000	0.0769	0.0000	0.0000	0.0513	0.0769	0.3462	0.0000	0.0000	0.2179	0.0000	0.0000	0.0128	0.0000	0.0256	0.0000	0.0513	0.0385	0.0000	0.0128	0.0000	0.0256
0.0000	0.0294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0294	0.1176	0.1765	0.0000	0.2059	0.0000	0.0000	0.0000	0.0000	0.0000	0.3235	0.0882	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3529	0.0000	0.0000	0.0000	0.0588	0.1765	0.0000	0.0000	0.1176	0.0000	0.0000	0.1765	0.0000	0.0588	0.0000	0.0000	0.0000	0.0000	0.0588	0.0000	0.0000
0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.9987	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
